longitude,latitude,junction_type,num_roads,connected_road_indices
103.838443,1.299948,T Shape,3,"[1816, 2191, 2192]"
103.838447,1.299907,T Shape,3,"[1816, 2189, 2190]"
103.838386,1.299563,T Shape,3,"[1817, 1818, 5762]"
103.838391,1.300463,T Shape,3,"[1823, 1826, 2693]"
103.838129,1.300519,T Shape,3,"[1823, 2716, 4889]"
103.848065,1.288164,T Shape,3,"[1835, 1836, 3467]"
103.847973,1.288027,T Shape,3,"[1836, 4331, 4837]"
103.824556,1.290313,T Shape,3,"[1846, 1849, 2166]"
103.824847,1.290351,T Shape,3,"[1850, 1851, 1852]"
103.824834,1.290317,T Shape,3,"[1850, 2166, 2897]"
103.839223,1.292317,T Shape,3,"[1853, 3981, 3982]"
103.839311,1.292444,T Shape,3,"[1854, 3981, 4453]"
103.83789,1.286476,T Shape,3,"[1860, 1861, 2901]"
103.837701,1.286397,T Shape,3,"[1860, 2837, 3519]"
103.829231,1.28824,T Shape,3,"[1866, 3977, 3978]"
103.847535,1.296174,Other,3,"[1874, 1875, 1876]"
103.84758,1.294309,T Shape,3,"[1886, 1887, 3652]"
103.845489,1.296904,T Shape,3,"[1889, 3108, 3440]"
103.8458,1.295378,T Shape,3,"[1890, 1891, 5637]"
103.844225,1.291904,T Shape,3,"[1899, 4320, 5943]"
103.845192,1.28507,T Shape,3,"[1900, 2199, 2783]"
103.84367,1.301176,T Shape,3,"[1902, 2728, 4265]"
103.843406,1.300858,T Shape,3,"[1902, 4681, 4682]"
103.840273,1.292989,T Shape,3,"[1903, 3119, 4741]"
103.828617,1.295714,T Shape,3,"[1904, 2912, 2992]"
103.820581,1.285195,T Shape,3,"[1905, 4638, 4710]"
103.829083,1.297074,T Shape,3,"[1907, 1909, 3790]"
103.828908,1.297658,T Shape,3,"[1908, 3040, 3791]"
103.840823,1.304901,T Shape,3,"[1910, 3058, 4593]"
103.83169,1.298343,T Shape,3,"[1911, 2853, 4084]"
103.832268,1.298711,T Shape,3,"[1911, 1912, 1912]"
103.832126,1.297503,T Shape,3,"[1913, 2853, 2854]"
103.826357,1.30266,T Shape,3,"[1914, 1915, 4852]"
103.826453,1.302687,T Shape,3,"[1915, 2833, 3524]"
103.839311,1.293387,T Shape,3,"[1916, 3988, 6407]"
103.829462,1.285842,X Shape,4,"[1920, 1979, 1989, 4577]"
103.829411,1.28584,X Shape,4,"[1920, 1922, 1980, 2732]"
103.829404,1.285918,T Shape,3,"[1921, 1922, 4573]"
103.82946,1.285921,T Shape,3,"[1921, 1978, 1979]"
103.820076,1.286357,T Shape,3,"[1925, 4474, 4475]"
103.84378,1.289946,Other,3,"[1926, 1926, 4318]"
103.840549,1.299989,T Shape,3,"[1927, 2553, 3201]"
103.847949,1.290154,T Shape,3,"[1932, 2322, 2393]"
103.828388,1.289991,Other,3,"[1942, 2340, 2343]"
103.827331,1.28772,X Shape,4,"[1943, 3104, 4821, 5490]"
103.826721,1.290264,T Shape,3,"[1945, 4439, 5491]"
103.826346,1.290436,Other,3,"[1946, 1947, 5492]"
103.826061,1.29043,Other,3,"[1946, 1951, 1952]"
103.82637,1.290692,Other,3,"[1947, 1948, 1949]"
103.826085,1.290704,Other,3,"[1949, 1950, 1951]"
103.826423,1.29032,X Shape,4,"[1953, 4233, 4436, 5492]"
103.844517,1.292374,T Shape,3,"[1956, 2562, 4320]"
103.844356,1.292498,T Shape,3,"[1956, 4335, 4534]"
103.840916,1.295847,T Shape,3,"[1957, 2612, 3857]"
103.840512,1.295957,X Shape,4,"[1958, 1959, 2779, 3176]"
103.840497,1.295882,T Shape,3,"[1958, 2780, 3857]"
103.840091,1.295922,T Shape,3,"[1960, 1963, 2781]"
103.840094,1.295854,X Shape,4,"[1962, 1963, 2780, 3525]"
103.838781,1.295705,X Shape,4,"[1964, 1966, 3565, 4458]"
103.837984,1.29566,T Shape,3,"[1965, 2386, 2810]"
103.838308,1.295695,T Shape,3,"[1965, 3898, 4907]"
103.838778,1.295778,X Shape,4,"[1966, 2776, 2777, 3897]"
103.836988,1.293239,T Shape,3,"[1971, 1972, 1974]"
103.836984,1.293302,T Shape,3,"[1972, 1973, 4463]"
103.836904,1.293299,X Shape,4,"[1973, 1975, 3800, 3838]"
103.827193,1.286006,T Shape,3,"[1983, 1984, 3934]"
103.827261,1.285996,T Shape,3,"[1983, 1985, 4575]"
103.827249,1.285931,X Shape,4,"[1985, 1986, 2498, 2726]"
103.82948,1.285407,T Shape,3,"[1989, 4428, 4429]"
103.829422,1.285404,X Shape,4,"[1990, 2732, 2891, 4429]"
103.834107,1.296116,T Shape,3,"[1991, 2758, 4595]"
103.833928,1.296142,T Shape,3,"[1991, 1992, 3796]"
103.833586,1.296167,T Shape,3,"[1993, 5718, 6309]"
103.829297,1.295194,T Shape,3,"[1996, 1998, 2762]"
103.826926,1.293557,T Shape,3,"[2003, 2128, 3543]"
103.82597,1.29283,X Shape,4,"[2004, 2059, 2766, 5619]"
103.826065,1.292796,T Shape,3,"[2004, 3203, 5618]"
103.830114,1.285547,T Shape,3,"[2007, 3835, 3836]"
103.830604,1.285886,T Shape,3,"[2009, 2659, 4578]"
103.831495,1.285921,T Shape,3,"[2010, 2659, 4579]"
103.843423,1.294174,T Shape,3,"[2015, 3421, 4324]"
103.84366,1.293218,Other,3,"[2017, 5117, 6076]"
103.826028,1.291434,T Shape,3,"[2022, 2681, 2689]"
103.825841,1.291431,T Shape,3,"[2023, 2107, 2689]"
103.839801,1.299323,T Shape,3,"[2024, 5108, 5430]"
103.822783,1.304832,Other,3,"[2025, 2026, 2027]"
103.830238,1.299284,Other,3,"[2031, 3306, 5237]"
103.829901,1.299055,Other,3,"[2032, 3306, 5181]"
103.829816,1.29933,Other,3,"[2032, 2033, 5384]"
103.830159,1.296641,T Shape,3,"[2034, 3848, 4125]"
103.83815,1.291753,T Shape,3,"[2045, 4021, 4055]"
103.83767,1.291992,X Shape,4,"[2046, 2047, 3213, 3660]"
103.837707,1.292058,T Shape,3,"[2047, 2048, 3198]"
103.837631,1.292103,X Shape,4,"[2048, 2049, 3319, 4464]"
103.83245,1.299761,X Shape,4,"[2050, 3784, 3785, 3786]"
103.832542,1.299848,T Shape,3,"[2052, 2770, 3783]"
103.832547,1.299767,X Shape,4,"[2052, 2606, 2622, 3784]"
103.823321,1.300946,T Shape,3,"[2055, 5178, 5179]"
103.827606,1.299096,T Shape,3,"[2056, 2077, 3153]"
103.824727,1.300066,X Shape,4,"[2057, 2597, 2598, 2821]"
103.824674,1.299983,T Shape,3,"[2057, 2616, 2822]"
103.825754,1.292918,T Shape,3,"[2059, 4077, 5634]"
103.848321,1.304156,T Shape,3,"[2062, 2065, 5904]"
103.84735,1.304109,Crossing,4,"[2063, 2067, 2070, 2325]"
103.847702,1.303976,T Shape,3,"[2068, 2070, 2071]"
103.837472,1.29945,T Shape,3,"[2072, 2073, 2709]"
103.83725,1.299711,T Shape,3,"[2072, 2713, 2714]"
103.837615,1.299632,T Shape,3,"[2073, 2711, 2712]"
103.841943,1.286137,Other,3,"[2074, 2075, 2076]"
103.822012,1.286238,T Shape,3,"[2078, 2589, 2590]"
103.821869,1.286032,T Shape,3,"[2079, 2589, 3221]"
103.823271,1.289969,T Shape,3,"[2081, 2082, 3828]"
103.824775,1.291344,T Shape,3,"[2083, 2085, 4878]"
103.823453,1.291395,T Shape,3,"[2084, 6177, 6179]"
103.823452,1.29137,T Shape,3,"[2084, 2403, 2990]"
103.823655,1.291062,Other,3,"[2085, 2086, 4026]"
103.823273,1.291488,X Shape,4,"[2087, 3670, 4039, 4041]"
103.823269,1.291415,X Shape,4,"[2088, 3666, 3667, 4039]"
103.822017,1.293234,T Shape,3,"[2089, 2090, 4487]"
103.821931,1.293285,T Shape,3,"[2090, 2628, 5828]"
103.821772,1.29307,T Shape,3,"[2092, 5825, 5828]"
103.823069,1.302292,T Shape,3,"[2094, 2706, 4456]"
103.823108,1.30232,T Shape,3,"[2095, 2096, 4456]"
103.823326,1.302233,T Shape,3,"[2096, 2696, 2697]"
103.825392,1.29372,T Shape,3,"[2098, 2099, 3086]"
103.82692,1.29486,T Shape,3,"[2100, 2763, 4491]"
103.823421,1.292328,T Shape,3,"[2101, 2102, 3087]"
103.825185,1.294148,T Shape,3,"[2104, 2105, 3092]"
103.82571,1.291678,T Shape,3,"[2106, 4875, 4877]"
103.825766,1.291203,T Shape,3,"[2107, 2109, 4873]"
103.824904,1.290827,T Shape,3,"[2108, 4803, 4874]"
103.826674,1.28751,T Shape,3,"[2113, 2740, 3288]"
103.830431,1.290216,T Shape,3,"[2115, 4516, 4810]"
103.829636,1.289684,T Shape,3,"[2117, 2578, 4075]"
103.829795,1.289684,T Shape,3,"[2117, 4869, 4870]"
103.831433,1.289379,T Shape,3,"[2120, 2786, 2787]"
103.833079,1.289587,T Shape,3,"[2123, 2657, 2991]"
103.833185,1.289588,T Shape,3,"[2124, 2125, 2991]"
103.827046,1.293403,T Shape,3,"[2128, 2129, 2922]"
103.83213,1.291283,T Shape,3,"[2131, 2133, 2788]"
103.831999,1.291282,T Shape,3,"[2132, 2133, 2920]"
103.834641,1.287998,T Shape,3,"[2135, 3097, 4751]"
103.837532,1.286585,T Shape,3,"[2136, 2138, 4937]"
103.837652,1.286626,T Shape,3,"[2137, 2836, 2838]"
103.837664,1.288594,T Shape,3,"[2143, 4028, 4029]"
103.837084,1.2886,T Shape,3,"[2144, 2984, 2989]"
103.835641,1.285792,T Shape,3,"[2146, 2147, 3567]"
103.829187,1.285382,T Shape,3,"[2150, 2733, 2891]"
103.829185,1.28562,T Shape,3,"[2150, 2151, 3060]"
103.828412,1.285555,T Shape,3,"[2151, 2152, 2153]"
103.840691,1.289174,Other,3,"[2154, 2155, 3085]"
103.837097,1.28902,X Shape,4,"[2157, 3246, 3254, 3262]"
103.836164,1.289288,T Shape,3,"[2158, 2918, 4027]"
103.83402,1.291389,T Shape,3,"[2159, 2510, 3238]"
103.837154,1.2935,T Shape,3,"[2160, 2161, 3799]"
103.843024,1.293396,T Shape,3,"[2162, 2558, 2559]"
103.836914,1.293444,X Shape,4,"[2165, 2882, 3800, 4467]"
103.836976,1.293437,X Shape,4,"[2165, 3799, 4463, 4466]"
103.824845,1.28974,T Shape,3,"[2167, 2897, 3359]"
103.823015,1.290039,T Shape,3,"[2169, 2699, 3241]"
103.823056,1.29018,T Shape,3,"[2172, 2699, 2827]"
103.826384,1.294634,T Shape,3,"[2175, 2866, 4049]"
103.824675,1.287515,T Shape,3,"[2182, 2258, 2259]"
103.838058,1.297323,Crossing,4,"[2184, 2790, 3596, 4847]"
103.838021,1.297574,Crossing,4,"[2184, 2185, 2722, 5891]"
103.838147,1.297427,X Shape,4,"[2185, 2790, 2849, 3595]"
103.849827,1.293706,X Shape,4,"[2206, 3051, 3522, 4615]"
103.849943,1.293923,T Shape,3,"[2206, 2227, 3050]"
103.84904,1.293588,T Shape,3,"[2208, 3267, 4611]"
103.84349,1.294368,T Shape,3,"[2211, 3422, 4325]"
103.84428,1.292555,T Shape,3,"[2213, 4534, 4704]"
103.848205,1.288778,T Shape,3,"[2214, 2896, 2985]"
103.84803,1.287594,T Shape,3,"[2216, 3458, 4625]"
103.829911,1.302769,T Shape,3,"[2218, 3307, 5371]"
103.849881,1.294422,T Shape,3,"[2226, 3568, 4610]"
103.824103,1.30407,T Shape,3,"[2234, 2823, 2873]"
103.836068,1.296442,T Shape,3,"[2236, 2238, 4897]"
103.835896,1.29633,T Shape,3,"[2237, 2819, 2820]"
103.836039,1.296369,T Shape,3,"[2237, 2238, 4896]"
103.834171,1.296272,T Shape,3,"[2239, 4596, 4597]"
103.834279,1.296091,T Shape,3,"[2239, 2768, 3902]"
103.837006,1.296854,T Shape,3,"[2240, 2241, 3080]"
103.838714,1.304153,T Shape,3,"[2243, 4072, 4267]"
103.826663,1.300057,T Shape,3,"[2245, 2246, 3069]"
103.826968,1.299142,T Shape,3,"[2245, 2807, 3154]"
103.826402,1.300219,T Shape,3,"[2247, 2999, 3001]"
103.826389,1.300094,T Shape,3,"[2247, 3069, 3070]"
103.829935,1.301165,T Shape,3,"[2249, 2250, 3081]"
103.829826,1.300976,T Shape,3,"[2250, 2976, 2977]"
103.829962,1.301214,Other,3,"[2251, 3081, 4899]"
103.829155,1.300484,T Shape,3,"[2252, 2253, 2919]"
103.823293,1.287831,Other,3,"[2255, 2256, 5894]"
103.824919,1.287618,T Shape,3,"[2263, 5846, 5847]"
103.84605,1.302988,T Shape,3,"[2276, 3175, 4304]"
103.847896,1.303585,X Shape,4,"[2277, 2278, 3090, 5344]"
103.848035,1.303507,T Shape,3,"[2277, 3089, 3090]"
103.848088,1.303478,T Shape,3,"[2278, 3089, 4376]"
103.849776,1.304614,T Shape,3,"[2279, 4078, 4885]"
103.848629,1.293347,T Shape,3,"[2291, 4694, 4712]"
103.848518,1.293547,T Shape,3,"[2291, 4696, 4711]"
103.848816,1.293028,T Shape,3,"[2292, 4687, 4714]"
103.848738,1.293154,X Shape,4,"[2292, 3942, 4918, 5008]"
103.839344,1.290177,Other,3,"[2296, 2296, 2298]"
103.839143,1.290126,Other,3,"[2299, 2301, 2301]"
103.836994,1.288574,T Shape,3,"[2306, 4033, 4036]"
103.836569,1.288534,T Shape,3,"[2307, 4034, 4035]"
103.843258,1.289219,T Shape,3,"[2313, 2314, 2316]"
103.842741,1.289574,T Shape,3,"[2313, 3518, 4927]"
103.834675,1.28859,T Shape,3,"[2323, 3123, 3967]"
103.835062,1.28853,T Shape,3,"[2323, 2516, 2517]"
103.84594,1.288756,T Shape,3,"[2324, 2965, 2967]"
103.837782,1.303212,T Shape,3,"[2331, 2520, 3888]"
103.837356,1.30323,T Shape,3,"[2331, 4007, 4008]"
103.833519,1.30284,Other,3,"[2332, 2333, 5327]"
103.834837,1.300553,X Shape,4,"[2332, 5327, 5330, 5331]"
103.83155,1.292313,X Shape,4,"[2336, 5464, 5971, 5972]"
103.828414,1.289803,T Shape,3,"[2339, 2340, 2343]"
103.829248,1.287124,T Shape,3,"[2344, 2345, 3116]"
103.829245,1.287298,T Shape,3,"[2345, 3062, 3065]"
103.839147,1.298685,T Shape,3,"[2351, 2619, 4555]"
103.839172,1.298715,T Shape,3,"[2351, 4827, 4828]"
103.840287,1.300053,Crossing,4,"[2353, 2694, 2720, 3201]"
103.840181,1.29994,Crossing,4,"[2353, 2691, 5225, 5584]"
103.834784,1.286839,T Shape,3,"[2356, 5015, 5016]"
103.828755,1.290609,T Shape,3,"[2360, 2361, 4243]"
103.822176,1.299872,Other,3,"[2369, 3630, 3631]"
103.822578,1.299989,T Shape,3,"[2381, 3016, 3100]"
103.822444,1.30004,T Shape,3,"[2381, 3100, 3101]"
103.8371,1.295834,Other,3,"[2384, 5112, 5170]"
103.822272,1.304167,T Shape,3,"[2385, 2995, 2996]"
103.823237,1.290894,X Shape,4,"[2391, 3663, 3666, 3669]"
103.827398,1.286824,T Shape,3,"[2404, 2904, 3932]"
103.844132,1.292809,T Shape,3,"[2408, 2624, 4184]"
103.844204,1.29276,X Shape,4,"[2408, 2624, 2627, 6085]"
103.843851,1.293104,Crossing,4,"[2409, 5117, 5121, 6075]"
103.820084,1.293596,T Shape,3,"[2416, 2628, 3253]"
103.826008,1.285666,X Shape,4,"[2418, 2419, 2423, 2424]"
103.825129,1.286266,T Shape,3,"[2420, 4135, 4137]"
103.826958,1.285674,T Shape,3,"[2422, 2449, 2450]"
103.826006,1.285438,Other,3,"[2424, 2425, 2425]"
103.825587,1.285696,T Shape,3,"[2431, 2461, 3610]"
103.825356,1.285436,X Shape,4,"[2432, 2489, 2491, 5459]"
103.825338,1.285296,T Shape,3,"[2433, 2491, 2492]"
103.825515,1.285884,X Shape,4,"[2434, 2487, 2489, 5439]"
103.826393,1.285774,Other,3,"[2437, 2439, 2440]"
103.826495,1.285361,T Shape,3,"[2447, 3022, 3026]"
103.825447,1.286446,T Shape,3,"[2451, 2453, 4136]"
103.825152,1.286509,Other,3,"[2452, 2453, 4135]"
103.825309,1.285075,T Shape,3,"[2462, 2492, 2493]"
103.827456,1.286054,T Shape,3,"[2464, 2748, 3617]"
103.848844,1.288269,T Shape,3,"[2467, 2468, 2669]"
103.848753,1.288126,T Shape,3,"[2468, 2668, 4330]"
103.847532,1.298694,X Shape,4,"[2469, 4378, 4381, 4383]"
103.826989,1.285759,X Shape,4,"[2470, 2471, 2472, 3604]"
103.827111,1.285674,T Shape,3,"[2473, 2494, 3605]"
103.826567,1.285951,T Shape,3,"[2486, 2488, 3604]"
103.826026,1.286021,Crossing,4,"[2486, 2495, 5438, 5439]"
103.825419,1.286191,T Shape,3,"[2487, 4136, 4137]"
103.826019,1.285899,X Shape,4,"[2495, 2752, 3025, 3099]"
103.849338,1.297654,T Shape,3,"[2503, 4266, 4394]"
103.834167,1.29112,T Shape,3,"[2510, 4744, 4746]"
103.83463,1.290478,T Shape,3,"[2513, 2902, 3761]"
103.835033,1.28797,T Shape,3,"[2517, 2651, 2652]"
103.839345,1.303075,T Shape,3,"[2519, 3342, 3343]"
103.837791,1.302891,T Shape,3,"[2521, 2869, 4863]"
103.836733,1.304662,T Shape,3,"[2524, 3882, 4808]"
103.836543,1.304267,T Shape,3,"[2526, 5700, 5701]"
103.834616,1.304466,T Shape,3,"[2529, 4564, 4602]"
103.82522,1.304406,T Shape,3,"[2544, 3655, 3823]"
103.825916,1.304803,T Shape,3,"[2547, 2548, 2549]"
103.825745,1.304476,T Shape,3,"[2547, 2550, 4530]"
103.825971,1.304834,T Shape,3,"[2548, 3756, 3757]"
103.843142,1.300868,T Shape,3,"[2555, 4679, 4680]"
103.848519,1.285081,T Shape,3,"[2567, 4549, 4933]"
103.836876,1.287058,T Shape,3,"[2573, 2574, 2575]"
103.823228,1.290752,X Shape,4,"[2584, 2585, 2640, 3669]"
103.828783,1.302283,T Shape,3,"[2591, 2592, 2593]"
103.829002,1.302131,T Shape,3,"[2593, 2595, 3075]"
103.824194,1.300338,T Shape,3,"[2597, 3528, 3864]"
103.825714,1.299491,T Shape,3,"[2598, 2785, 5177]"
103.835191,1.295959,T Shape,3,"[2599, 3850, 5341]"
103.83788,1.290473,X Shape,4,"[2601, 3082, 3996, 5232]"
103.841756,1.294889,T Shape,3,"[2604, 5528, 5531]"
103.826102,1.299294,T Shape,3,"[2613, 2614, 4536]"
103.830218,1.296102,T Shape,3,"[2615, 2943, 4125]"
103.823338,1.297873,T Shape,3,"[2623, 2910, 3564]"
103.849306,1.291695,T Shape,3,"[2632, 2635, 4488]"
103.837299,1.296312,Crossing,4,"[2639, 3586, 3587, 3589]"
103.823097,1.290763,X Shape,4,"[2640, 3664, 3665, 3671]"
103.831415,1.292815,T Shape,3,"[2643, 2682, 3146]"
103.8314,1.292855,T Shape,3,"[2644, 3146, 4866]"
103.831322,1.293128,T Shape,3,"[2644, 4493, 5209]"
103.829901,1.28883,X Shape,4,"[2654, 4051, 4433, 5538]"
103.830379,1.288951,T Shape,3,"[2654, 4510, 4511]"
103.829232,1.288865,T Shape,3,"[2655, 3842, 4506]"
103.828146,1.29891,T Shape,3,"[2663, 3861, 5186]"
103.839883,1.291452,T Shape,3,"[2664, 2665, 3316]"
103.840038,1.291561,T Shape,3,"[2665, 3315, 6280]"
103.841535,1.293245,T Shape,3,"[2666, 5731, 5732]"
103.848701,1.288047,T Shape,3,"[2668, 5392, 5514]"
103.825966,1.292211,T Shape,3,"[2671, 3256, 3257]"
103.835721,1.288205,Crossing,4,"[2672, 2673, 3125, 4940]"
103.836027,1.288417,T Shape,3,"[2677, 2678, 3145]"
103.825965,1.291684,T Shape,3,"[2681, 4499, 4875]"
103.845852,1.303273,T Shape,3,"[2684, 3174, 3175]"
103.843813,1.298153,T Shape,3,"[2686, 3258, 3260]"
103.831643,1.303334,T Shape,3,"[2688, 3563, 4390]"
103.840108,1.300091,T Shape,3,"[2695, 3740, 3869]"
103.821971,1.288786,T Shape,3,"[2700, 3743, 3748]"
103.836924,1.299783,T Shape,3,"[2714, 2715, 4893]"
103.837898,1.300566,T Shape,3,"[2716, 3208, 3960]"
103.838014,1.297606,X Shape,4,"[2722, 4096, 4894, 5891]"
103.837964,1.297769,T Shape,3,"[2723, 4096, 4843]"
103.837065,1.301517,T Shape,3,"[2738, 3887, 3920]"
103.849677,1.304086,X Shape,4,"[2739, 3476, 3479, 5484]"
103.849713,1.304396,T Shape,3,"[2739, 3531, 4738]"
103.826459,1.288051,T Shape,3,"[2741, 3102, 3103]"
103.82647,1.287915,T Shape,3,"[2741, 4030, 4031]"
103.826485,1.286185,Other,3,"[2746, 5436, 5437]"
103.827445,1.286003,T Shape,3,"[2748, 3613, 3615]"
103.832878,1.30227,T Shape,3,"[2750, 3162, 3163]"
103.824765,1.286884,T Shape,3,"[2755, 3236, 3364]"
103.834165,1.296347,T Shape,3,"[2758, 3502, 4597]"
103.837564,1.295264,T Shape,3,"[2760, 2761, 2802]"
103.84276,1.297745,T Shape,3,"[2765, 4724, 4880]"
103.842114,1.294254,T Shape,3,"[2769, 3792, 3793]"
103.822001,1.304075,T Shape,3,"[2774, 3880, 4644]"
103.838836,1.295788,T Shape,3,"[2777, 4620, 4909]"
103.839261,1.295787,T Shape,3,"[2778, 2880, 3856]"
103.837958,1.297203,T Shape,3,"[2789, 2791, 4553]"
103.829621,1.2888,X Shape,4,"[2794, 3843, 4044, 4505]"
103.829691,1.288802,T Shape,3,"[2794, 4051, 4840]"
103.825682,1.292946,T Shape,3,"[2796, 4050, 5635]"
103.824257,1.294275,T Shape,3,"[2798, 2865, 4813]"
103.824119,1.294352,T Shape,3,"[2798, 3535, 3537]"
103.824345,1.294146,T Shape,3,"[2799, 2947, 4813]"
103.821434,1.294997,T Shape,3,"[2811, 5377, 5486]"
103.824078,1.29437,T Shape,3,"[2812, 3537, 4048]"
103.822762,1.295072,T Shape,3,"[2812, 2937, 3536]"
103.826207,1.295838,X Shape,4,"[2813, 2835, 3533, 5243]"
103.846192,1.302235,T Shape,3,"[2816, 3767, 4302]"
103.83599,1.295844,T Shape,3,"[2820, 3854, 3855]"
103.824949,1.300432,T Shape,3,"[2821, 3558, 5171]"
103.824339,1.304042,T Shape,3,"[2824, 3541, 3569]"
103.836324,1.303698,T Shape,3,"[2825, 3240, 4858]"
103.823137,1.290475,T Shape,3,"[2827, 3671, 4373]"
103.823001,1.289989,T Shape,3,"[2828, 3241, 3745]"
103.83776,1.296948,T Shape,3,"[2830, 3598, 4554]"
103.826701,1.301792,T Shape,3,"[2832, 5239, 5240]"
103.8264,1.302862,T Shape,3,"[2833, 4850, 4851]"
103.834378,1.303677,T Shape,3,"[2842, 3508, 3875]"
103.843207,1.30063,T Shape,3,"[2843, 4682, 4776]"
103.841368,1.303866,T Shape,3,"[2851, 3510, 6284]"
103.832472,1.296823,T Shape,3,"[2854, 3562, 4812]"
103.820426,1.301782,T Shape,3,"[2856, 3915, 3916]"
103.821296,1.301444,T Shape,3,"[2857, 3912, 3913]"
103.82248,1.301708,T Shape,3,"[2858, 3908, 3909]"
103.82445,1.294697,T Shape,3,"[2865, 3124, 4046]"
103.837192,1.300725,T Shape,3,"[2868, 3762, 3763]"
103.837332,1.303186,X Shape,4,"[2869, 2870, 4008, 4613]"
103.837052,1.30332,X Shape,4,"[2870, 4011, 4067, 4853]"
103.836226,1.304825,T Shape,3,"[2871, 4806, 4807]"
103.837379,1.304266,T Shape,3,"[2872, 3892, 3893]"
103.838772,1.297675,T Shape,3,"[2875, 3507, 4675]"
103.839438,1.298513,Crossing,4,"[2876, 3333, 4830, 5386]"
103.841896,1.298399,T Shape,3,"[2877, 4364, 4365]"
103.84126,1.29284,T Shape,3,"[2878, 3105, 3405]"
103.838757,1.295972,T Shape,3,"[2881, 3897, 3898]"
103.831012,1.298871,Other,3,"[2883, 2886, 4098]"
